State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Sesamum,10.00,2.00
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Wheat,439.00,294.00
Andhra Pradesh,ANANTAPUR,1999,Whole Year ,Dry chillies,5199.00,5759.00
Andhra Pradesh,ANANTAPUR,1999,Whole Year ,Onion,1770.00,32364.00
Andhra Pradesh,ANANTAPUR,1999,Whole Year ,Sugarcane,884.00,83126.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Arhar/Tur,30693.00,7888.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Bajra,2477.00,1449.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Castor seed,9315.00,2831.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Cotton(lint),12025.00,16128.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Dry chillies,3755.00,10146.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Gram,21.00,14.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Groundnut,791559.00,884963.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Horse-gram,601.00,215.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Jowar,5071.00,14351.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Korra,1626.00,1143.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Maize,3475.00,9049.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Moong(Green Gram),1744.00,774.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Onion,1103.00,15470.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Other Kharif pulses,3167.00,559.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,other misc. pulses,1292.00,214.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Ragi,6613.00,16923.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Rice,39905.00,117680.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Samai,21.00,5.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Sesamum,5.00,1.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Small millets,1647.00,1148.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Sunflower,30606.00,24590.00
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Urad,135.00,8.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Arhar/Tur,35.00,9.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Bajra,317.00,185.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Dry chillies,71.00,81.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Gram,33858.00,22685.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Groundnut,23048.00,23832.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Horse-gram,377.00,80.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Jowar,15242.00,16980.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Korra,96.00,67.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Linseed,8.00,2.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Maize,399.00,2148.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Onion,482.00,11514.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Ragi,909.00,1312.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Rice,22099.00,57236.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Safflower,703.00,129.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Small millets,96.00,67.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Urad,363.00,292.00
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Wheat,520.00,297.00
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Arecanut,252.00,696.00
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Banana,769.00,11693.00
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Coconut ,908.00,3896970.00
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Coriander,8953.00,2266.00
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Potato,4.00,34.00
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Sugarcane,284.00,25395.00
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Sweet potato,28.00,379.00
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Tobacco,89.00,114.00
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Turmeric,39.00,272.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Arhar/Tur,27942.00,7628.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Bajra,1595.00,526.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Castor seed,3191.00,900.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Cotton(lint),8552.00,9055.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Dry chillies,3765.00,7127.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Gram,16.00,17.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Groundnut,758700.00,333828.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Horse-gram,649.00,60.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Jowar,3900.00,6720.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Korra,1434.00,627.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Maize,2667.00,7129.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Moong(Green Gram),1511.00,730.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Onion,1165.00,19232.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Other Kharif pulses,2496.00,324.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Ragi,5124.00,12405.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Rice,32878.00,95609.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Small millets,1434.00,627.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Sunflower,51610.00,33580.00
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Urad,487.00,176.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Arhar/Tur,5.00,1.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Bajra,27.00,9.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Dry chillies,108.00,168.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Gram,47894.00,50145.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Groundnut,18773.00,29192.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Horse-gram,417.00,226.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Jowar,15170.00,17446.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Linseed,5.00,1.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Maize,447.00,2893.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Moong(Green Gram),40.00,12.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Onion,380.00,8465.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Other  Rabi pulses,1.00,1.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Ragi,544.00,725.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Rice,38119.00,108906.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Safflower,3768.00,528.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Sesamum,2.00,1.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Urad,127.00,86.00
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Wheat,307.00,213.00
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Arecanut,257.00,430.00
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Banana,1582.00,462.00
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Coconut ,851.00,3053700.00
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Coriander,4741.00,1119.00
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Sugarcane,490.00,42470.00
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Sweet potato,31.00,411.00
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Tobacco,111.00,111.00
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Turmeric,8.00,40.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Arhar/Tur,33454.00,6557.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Bajra,1925.00,581.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Castor seed,2050.00,416.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Cotton(lint),7638.00,7144.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Dry chillies,2737.00,6128.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Groundnut,732262.00,259953.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Horse-gram,947.00,140.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Jowar,2906.00,4545.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Korra,1000.00,100.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Maize,3541.00,3431.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Moong(Green Gram),1150.00,174.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Onion,776.00,8432.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Other Kharif pulses,490.00,47.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Ragi,5157.00,12140.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Rice,29066.00,66329.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Small millets,919.00,180.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Soyabean,51.00,.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Sunflower,60319.00,22149.00
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Urad,32.00,2.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Bajra,129.00,39.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Dry chillies,83.00,161.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Gram,54264.00,20186.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Groundnut,17529.00,18651.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Horse-gram,1859.00,688.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Jowar,12676.00,11497.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Linseed,8.00,2.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Maize,1288.00,8933.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Moong(Green Gram),4.00,1.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Onion,401.00,7192.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Ragi,417.00,517.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Rice,10960.00,20462.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Safflower,2594.00,340.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Small millets,10.00,2.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Urad,408.00,236.00
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Wheat,362.00,333.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Arecanut,263.00,379.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Banana,19.00,1006.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Beans & Mutter(Vegetable),1.00,5.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Bhindi,126.00,938.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Brinjal,1026.00,10162.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Citrus Fruit,788.00,4000.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Coconut ,869.00,3691149.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Coriander,3914.00,481.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Cucumber,18.00,.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Grapes,111.00,2075.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Mango,3968.00,26176.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Orange,13767.00,112541.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,other fibres,132.00,.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Other Fresh Fruits,2418.00,1552.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Other Vegetables,1767.00,.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Papaya,1544.00,201409.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Pome Fruit,1207.00,62789.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Potato,2.00,17.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Sugarcane,329.00,22481.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Sweet potato,50.00,540.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Tobacco,51.00,90.00
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Tomato,3356.00,16627.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Arhar/Tur,41178.00,6959.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Bajra,2280.00,378.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Castor seed,1927.00,805.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Cotton(lint),4212.00,4262.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Dry chillies,2920.00,10702.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Groundnut,670935.00,187862.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Horse-gram,492.00,54.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Jowar,12487.00,30830.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Korra,1245.00,229.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Maize,6246.00,10718.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Moong(Green Gram),1216.00,662.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Onion,846.00,13250.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Other Kharif pulses,340.00,15.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Ragi,3353.00,3547.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Rice,17515.00,44891.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Samai,245.00,83.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Small millets,1420.00,299.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Soyabean,16.00,18.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Sunflower,74525.00,29572.00
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Urad,82.00,51.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Bajra,113.00,19.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Dry chillies,91.00,190.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Gram,51461.00,15438.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Groundnut,15060.00,19819.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Horse-gram,1560.00,844.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Jowar,21391.00,19444.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Linseed,7.00,2.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Maize,1212.00,6787.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Moong(Green Gram),22.00,7.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Onion,535.00,11180.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Other  Rabi pulses,17.00,3.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Ragi,614.00,986.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Rice,10826.00,25463.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Safflower,307.00,11.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Small millets,70.00,13.00
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Wheat,414.00,123.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Arecanut,266.00,189.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Banana,36.00,1302.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Bhindi,101.00,873.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Brinjal,1129.00,19414.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Citrus Fruit,706.00,11959.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Coconut ,839.00,3285828.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Coriander,5646.00,610.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Cucumber,51.00,.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Grapes,118.00,2048.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Mango,3935.00,58337.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Orange,13441.00,224640.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Other Fresh Fruits,3241.00,3586.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Other Vegetables,1783.00,.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Papaya,1381.00,60038.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Pome Fruit,1466.00,83767.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Sugarcane,454.00,32386.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Sweet potato,30.00,217.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Tobacco,20.00,25.00
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Tomato,2827.00,17509.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Arhar/Tur,32752.00,7893.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Bajra,1021.00,403.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Castor seed,1578.00,923.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Cotton(lint),8933.00,7041.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Dry chillies,3402.00,11288.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Groundnut,857823.00,684543.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Horse-gram,421.00,121.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Jowar,4300.00,5693.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Maize,3495.00,10031.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Moong(Green Gram),1464.00,545.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Onion,1324.00,24824.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Other Kharif pulses,1605.00,172.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Ragi,3166.00,5860.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Rice,24335.00,85051.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Small millets,661.00,307.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Soyabean,1131.00,691.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Sunflower,56819.00,34209.00
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Urad,76.00,37.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Bajra,62.00,24.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Dry chillies,155.00,754.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Gram,42106.00,9516.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Groundnut,14500.00,21736.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Horse-gram,226.00,30.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Jowar,11871.00,14269.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Linseed,34.00,4.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Maize,3572.00,25822.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Moong(Green Gram),3.00,1.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Onion,234.00,4830.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Ragi,397.00,897.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Rice,9240.00,21622.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Safflower,186.00,10.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Small millets,36.00,17.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Sunflower,27228.00,9530.00
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Wheat,393.00,88.00
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Banana,324.00,16897.00
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Coconut ,837.00,6413350.00
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Coriander,2439.00,290.00
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Potato,2.00,20.00
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Sugarcane,400.00,34072.00
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Sweet potato,33.00,68.00
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Tobacco,49.00,53.00
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Turmeric,4.00,36.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Arhar/Tur,35013.00,23704.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Bajra,993.00,1888.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Castor seed,2081.00,1521.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Cotton(lint),3295.00,3450.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Dry chillies,2178.00,6175.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Groundnut,877029.00,362213.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Horse-gram,410.00,107.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Jowar,3759.00,3879.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Maize,5958.00,21538.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Moong(Green Gram),1078.00,747.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Onion,985.00,17025.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Other Kharif pulses,1429.00,301.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Ragi,2303.00,4394.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Rice,25008.00,69972.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Small millets,854.00,455.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Soyabean,421.00,232.00
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Urad,69.00,24.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Bajra,66.00,125.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Dry chillies,58.00,214.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Gram,49105.00,48172.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Groundnut,22006.00,29752.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Horse-gram,205.00,77.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Jowar,12931.00,9970.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Linseed,29.00,11.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Maize,1435.00,10721.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Moong(Green Gram),16.00,5.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Onion,381.00,9063.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Ragi,472.00,752.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Rice,23142.00,55587.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Safflower,162.00,33.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Urad,11.00,7.00
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Wheat,297.00,175.00
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Arecanut,268.00,214.00
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Banana,303.00,16231.00
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Coconut ,836.00,3358992.00
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Coriander,2962.00,900.00
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Sugarcane,227.00,20612.00
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Sunflower,48677.00,8401.00
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Sweet potato,23.00,121.00
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Tobacco,1.00,1.00
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Turmeric,2.00,15.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Arhar/Tur,26244.00,3543.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Bajra,620.00,189.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Castor seed,899.00,451.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Cotton(lint),1506.00,1940.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Dry chillies,1754.00,5658.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Groundnut,644007.00,43148.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Horse-gram,1021.00,182.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Jowar,18043.00,7813.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Maize,4877.00,20181.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Moong(Green Gram),788.00,98.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Onion,869.00,9423.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Other Kharif pulses,742.00,135.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Ragi,2035.00,3696.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Rice,22349.00,67427.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Small millets,450.00,48.00
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Urad,69.00,26.00
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Bajra,141.00,43.00
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Dry chillies,10.00,37.00
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Gram,83533.00,30739.00
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Groundnut,18104.00,18991.00
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Horse-gram,1779.00,882.00
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Jowar,24944.00,15440.00
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Linseed,15.00,4.00
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Maize,3120.00,23640.00
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Moong(Green Gram),139.00,52.00
